row_id,timestamp,gpu,dcc_mode,ordering,block,wgp,rep,mean_us,std_us,atomic_gops_s,tcc_dcc_hit,tcc_dcc_miss,tcp_tcc_atomic_req,sq_wait_proxy,status
10535,1778532423.0688956,gfx942,dcc_4to1,ACQUIRE,128,32,9,23.9162,2.8993,0.1713,3358,737,4096,4033,ok
10536,1778532423.0698144,gfx942,dcc_4to1,ACQUIRE,128,32,10,23.3912,2.0819,0.1751,3358,737,4096,3944,ok
10537,1778532423.0707114,gfx942,dcc_4to1,ACQUIRE,128,32,11,23.7820,2.0403,0.1722,3358,737,4096,4010,ok
10538,1778532423.0716267,gfx942,dcc_4to1,ACQUIRE,128,32,12,23.4072,1.8907,0.1750,3358,737,4096,3947,ok
10539,1778532423.0725331,gfx942,dcc_4to1,ACQUIRE,128,32,13,23.7098,1.7305,0.1728,3358,737,4096,3998,ok
10540,1778532423.0734317,gfx942,dcc_4to1,ACQUIRE,128,32,14,23.2325,1.7961,0.1763,3358,737,4096,3917,ok
10541,1778532423.0743258,gfx942,dcc_4to1,ACQUIRE,128,32,15,23.9623,1.8221,0.1709,3358,737,4096,4040,ok
10542,1778532423.0752392,gfx942,dcc_4to1,ACQUIRE,128,32,16,23.5134,1.9489,0.1742,3358,737,4096,3965,ok
10543,1778532423.0761435,gfx942,dcc_4to1,ACQUIRE,128,32,17,23.8382,2.0848,0.1718,3358,737,4096,4019,ok
10544,1778532423.0770538,gfx942,dcc_4to1,ACQUIRE,128,32,18,23.2807,2.5300,0.1759,3358,737,4096,3925,ok
10545,1778532423.0779622,gfx942,dcc_4to1,ACQUIRE,128,32,19,23.8541,2.4467,0.1717,3358,737,4096,4022,ok
10546,1778532423.0788617,gfx942,dcc_4to1,ACQUIRE,128,32,20,23.9665,2.6115,0.1709,3358,737,4096,4041,ok
10547,1778532423.0797663,gfx942,dcc_4to1,ACQUIRE,128,32,21,24.3170,2.1434,0.1684,3358,737,4096,4100,ok
10548,1778532423.0806832,gfx942,dcc_4to1,ACQUIRE,128,32,22,24.0426,2.1315,0.1704,3358,737,4096,4054,ok
10549,1778532423.0815973,gfx942,dcc_4to1,ACQUIRE,128,32,23,23.9824,2.1010,0.1708,3358,737,4096,4044,ok
10550,1778532423.0824983,gfx942,dcc_4to1,ACQUIRE,128,32,24,24.2870,2.0406,0.1686,3358,737,4096,4095,ok
10551,1778532423.083417,gfx942,dcc_4to1,ACQUIRE,128,64,0,23.5375,1.9811,0.3480,6717,1474,8192,3969,ok
10552,1778532423.0843441,gfx942,dcc_4to1,ACQUIRE,128,64,1,23.3549,1.7075,0.3508,6717,1474,8192,3938,ok
10553,1778532423.0852513,gfx942,dcc_4to1,ACQUIRE,128,64,2,24.0706,1.9203,0.3403,6717,1474,8192,4059,ok
10554,1778532423.0861752,gfx942,dcc_4to1,ACQUIRE,128,64,3,23.2669,1.9766,0.3521,6717,1474,8192,3923,ok
10555,1778532423.0870771,gfx942,dcc_4to1,ACQUIRE,128,64,4,23.4253,1.8903,0.3497,6717,1474,8192,3950,ok
10556,1778532423.0879858,gfx942,dcc_4to1,ACQUIRE,128,64,5,23.3892,3.1108,0.3502,6717,1474,8192,3944,ok
10557,1778532423.0888915,gfx942,dcc_4to1,ACQUIRE,128,64,6,24.1147,2.2453,0.3397,6717,1474,8192,4066,ok
10558,1778532423.0898116,gfx942,dcc_4to1,ACQUIRE,128,64,7,23.5213,2.7330,0.3483,6717,1474,8192,3966,ok
10559,1778532423.0907216,gfx942,dcc_4to1,ACQUIRE,128,64,8,24.0004,2.8814,0.3413,6717,1474,8192,4047,ok
10560,1778532423.0916815,gfx942,dcc_4to1,ACQUIRE,128,64,9,23.8299,1.8818,0.3438,6717,1474,8192,4018,ok
10561,1778532423.092606,gfx942,dcc_4to1,ACQUIRE,128,64,10,24.0044,2.2651,0.3413,6717,1474,8192,4048,ok
10562,1778532423.0935304,gfx942,dcc_4to1,ACQUIRE,128,64,11,24.4054,1.8676,0.3357,6717,1474,8192,4115,ok
10563,1778532423.094462,gfx942,dcc_4to1,ACQUIRE,128,64,12,23.6838,2.2870,0.3459,6717,1474,8192,3993,ok
10564,1778532423.0953748,gfx942,dcc_4to1,ACQUIRE,128,64,13,23.5574,1.9107,0.3477,6717,1474,8192,3972,ok
10565,1778532423.0962906,gfx942,dcc_4to1,ACQUIRE,128,64,14,23.2128,1.9300,0.3529,6717,1474,8192,3914,ok
10566,1778532423.097197,gfx942,dcc_4to1,ACQUIRE,128,64,15,23.9344,1.7631,0.3423,6717,1474,8192,4036,ok
10567,1778532423.098124,gfx942,dcc_4to1,ACQUIRE,128,64,16,23.6235,2.6503,0.3468,6717,1474,8192,3983,ok
10568,1778532423.0990288,gfx942,dcc_4to1,ACQUIRE,128,64,17,23.6879,2.0433,0.3458,6717,1474,8192,3994,ok
10569,1778532423.0999358,gfx942,dcc_4to1,ACQUIRE,128,64,18,23.6458,1.9868,0.3464,6717,1474,8192,3987,ok
10570,1778532423.100847,gfx942,dcc_4to1,ACQUIRE,128,64,19,23.7219,2.5216,0.3453,6717,1474,8192,4000,ok
10571,1778532423.1017594,gfx942,dcc_4to1,ACQUIRE,128,64,20,23.2849,2.8237,0.3518,6717,1474,8192,3926,ok
10572,1778532423.1026692,gfx942,dcc_4to1,ACQUIRE,128,64,21,23.7138,1.8339,0.3455,6717,1474,8192,3999,ok
10573,1778532423.103589,gfx942,dcc_4to1,ACQUIRE,128,64,22,23.9886,2.2558,0.3415,6717,1474,8192,4045,ok
10574,1778532423.1045115,gfx942,dcc_4to1,ACQUIRE,128,64,23,23.7016,1.5636,0.3456,6717,1474,8192,3996,ok
10575,1778532423.1054213,gfx942,dcc_4to1,ACQUIRE,128,64,24,23.7218,2.3069,0.3453,6717,1474,8192,4000,ok
10576,1778532423.1063426,gfx942,dcc_4to1,ACQUIRE,128,128,0,22.9921,1.6599,0.7126,13434,2949,16384,3877,ok
10577,1778532423.1072354,gfx942,dcc_4to1,ACQUIRE,128,128,1,23.9003,1.6665,0.6855,13434,2949,16384,4030,ok
10578,1778532423.1081548,gfx942,dcc_4to1,ACQUIRE,128,128,2,22.9360,0.8796,0.7143,13434,2949,16384,3867,ok
10579,1778532423.109049,gfx942,dcc_4to1,ACQUIRE,128,128,3,23.8719,2.2472,0.6863,13434,2949,16384,4025,ok
10580,1778532423.1099758,gfx942,dcc_4to1,ACQUIRE,128,128,4,23.2788,2.3463,0.7038,13434,2949,16384,3925,ok
10581,1778532423.11088,gfx942,dcc_4to1,ACQUIRE,128,128,5,23.6156,1.7795,0.6938,13434,2949,16384,3982,ok
10582,1778532423.1117942,gfx942,dcc_4to1,ACQUIRE,128,128,6,23.5617,1.9630,0.6954,13434,2949,16384,3973,ok
10583,1778532423.1126902,gfx942,dcc_4to1,ACQUIRE,128,128,7,23.6057,2.1864,0.6941,13434,2949,16384,3980,ok
10584,1778532423.1135995,gfx942,dcc_4to1,ACQUIRE,128,128,8,23.6177,2.1112,0.6937,13434,2949,16384,3982,ok
10585,1778532423.1145258,gfx942,dcc_4to1,ACQUIRE,128,128,9,24.0405,2.0366,0.6815,13434,2949,16384,4054,ok
10586,1778532423.115441,gfx942,dcc_4to1,ACQUIRE,128,128,10,23.9686,2.1564,0.6836,13434,2949,16384,4042,ok
10587,1778532423.1163545,gfx942,dcc_4to1,ACQUIRE,128,128,11,23.9665,2.0160,0.6836,13434,2949,16384,4041,ok
10588,1778532423.1172764,gfx942,dcc_4to1,ACQUIRE,128,128,12,22.8898,1.6127,0.7158,13434,2949,16384,3860,ok
10589,1778532423.1181736,gfx942,dcc_4to1,ACQUIRE,128,128,13,23.6275,2.5396,0.6934,13434,2949,16384,3984,ok
10590,1778532423.1190724,gfx942,dcc_4to1,ACQUIRE,128,128,14,23.0103,1.5567,0.7120,13434,2949,16384,3880,ok
10591,1778532423.1199746,gfx942,dcc_4to1,ACQUIRE,128,128,15,23.7158,2.4507,0.6908,13434,2949,16384,3999,ok
10592,1778532423.1208827,gfx942,dcc_4to1,ACQUIRE,128,128,16,23.6597,3.1070,0.6925,13434,2949,16384,3989,ok
10593,1778532423.1217897,gfx942,dcc_4to1,ACQUIRE,128,128,17,23.9025,2.6960,0.6855,13434,2949,16384,4030,ok
10594,1778532423.1227076,gfx942,dcc_4to1,ACQUIRE,128,128,18,23.2728,2.4453,0.7040,13434,2949,16384,3924,ok
10595,1778532423.1236107,gfx942,dcc_4to1,ACQUIRE,128,128,19,24.1108,2.1650,0.6795,13434,2949,16384,4066,ok
10596,1778532423.1245277,gfx942,dcc_4to1,ACQUIRE,128,128,20,23.4652,1.7416,0.6982,13434,2949,16384,3957,ok
10597,1778532423.12543,gfx942,dcc_4to1,ACQUIRE,128,128,21,23.4612,1.6460,0.6983,13434,2949,16384,3956,ok
10598,1778532423.126338,gfx942,dcc_4to1,ACQUIRE,128,128,22,23.4031,2.0060,0.7001,13434,2949,16384,3946,ok
10599,1778532423.1272337,gfx942,dcc_4to1,ACQUIRE,128,128,23,23.4574,1.4851,0.6985,13434,2949,16384,3955,ok
10600,1778532423.128147,gfx942,dcc_4to1,ACQUIRE,128,128,24,23.8000,2.2583,0.6884,13434,2949,16384,4013,ok
10601,1778532423.1290958,gfx942,dcc_4to1,ACQUIRE,256,16,0,24.2670,2.9455,0.1688,3358,737,4096,4092,ok
10602,1778532423.1560445,gfx942,dcc_4to1,ACQUIRE,256,16,1,23.3911,1.9877,0.1751,3358,737,4096,3944,ok
10603,1778532423.1570385,gfx942,dcc_4to1,ACQUIRE,256,16,2,23.1886,1.7029,0.1766,3358,737,4096,3910,ok
10604,1778532423.1579664,gfx942,dcc_4to1,ACQUIRE,256,16,3,23.1525,2.2101,0.1769,3358,737,4096,3904,ok
10605,1778532423.1588795,gfx942,dcc_4to1,ACQUIRE,256,16,4,23.3911,2.8940,0.1751,3358,737,4096,3944,ok
10606,1778532423.1598,gfx942,dcc_4to1,ACQUIRE,256,16,5,23.9644,2.6160,0.1709,3358,737,4096,4041,ok
10607,1778532423.1607404,gfx942,dcc_4to1,ACQUIRE,256,16,6,23.9924,2.1508,0.1707,3358,737,4096,4045,ok
10608,1778532423.1616657,gfx942,dcc_4to1,ACQUIRE,256,16,7,23.7739,1.9262,0.1723,3358,737,4096,4009,ok
10609,1778532423.1625729,gfx942,dcc_4to1,ACQUIRE,256,16,8,23.7000,2.1492,0.1728,3358,737,4096,3996,ok
10610,1778532423.163494,gfx942,dcc_4to1,ACQUIRE,256,16,9,23.9845,1.8516,0.1708,3358,737,4096,4044,ok
10611,1778532423.1644087,gfx942,dcc_4to1,ACQUIRE,256,16,10,22.9560,1.5822,0.1784,3358,737,4096,3871,ok
10612,1778532423.1653035,gfx942,dcc_4to1,ACQUIRE,256,16,11,23.2828,1.4284,0.1759,3358,737,4096,3926,ok
10613,1778532423.1662257,gfx942,dcc_4to1,ACQUIRE,256,16,12,23.4693,2.9193,0.1745,3358,737,4096,3957,ok
10614,1778532423.1671536,gfx942,dcc_4to1,ACQUIRE,256,16,13,23.1182,1.9948,0.1772,3358,737,4096,3898,ok
10615,1778532423.1680603,gfx942,dcc_4to1,ACQUIRE,256,16,14,22.9542,1.9107,0.1784,3358,737,4096,3870,ok
10616,1778532423.1689656,gfx942,dcc_4to1,ACQUIRE,256,16,15,23.4472,2.7851,0.1747,3358,737,4096,3954,ok
10617,1778532423.1699033,gfx942,dcc_4to1,ACQUIRE,256,16,16,23.1944,2.4746,0.1766,3358,737,4096,3911,ok
10618,1778532423.1708126,gfx942,dcc_4to1,ACQUIRE,256,16,17,23.7019,2.3138,0.1728,3358,737,4096,3997,ok
10619,1778532423.1717205,gfx942,dcc_4to1,ACQUIRE,256,16,18,23.8080,2.2570,0.1720,3358,737,4096,4014,ok
10620,1778532423.172633,gfx942,dcc_4to1,ACQUIRE,256,16,19,23.5477,1.4208,0.1739,3358,737,4096,3971,ok
10621,1778532423.1735413,gfx942,dcc_4to1,ACQUIRE,256,16,20,23.3670,1.8684,0.1753,3358,737,4096,3940,ok
10622,1778532423.174448,gfx942,dcc_4to1,ACQUIRE,256,16,21,23.8943,1.8762,0.1714,3358,737,4096,4029,ok
10623,1778532423.1753602,gfx942,dcc_4to1,ACQUIRE,256,16,22,23.8381,2.0374,0.1718,3358,737,4096,4019,ok
10624,1778532423.1762733,gfx942,dcc_4to1,ACQUIRE,256,16,23,23.3029,1.7325,0.1758,3358,737,4096,3929,ok
10625,1778532423.1771896,gfx942,dcc_4to1,ACQUIRE,256,16,24,23.4713,2.3858,0.1745,3358,737,4096,3958,ok
10626,1778532423.1781013,gfx942,dcc_4to1,ACQUIRE,256,32,0,23.2649,2.0769,0.3521,6717,1474,8192,3923,ok
10627,1778532423.1789985,gfx942,dcc_4to1,ACQUIRE,256,32,1,23.6337,1.8115,0.3466,6717,1474,8192,3985,ok
10628,1778532423.1799014,gfx942,dcc_4to1,ACQUIRE,256,32,2,23.1245,2.2771,0.3543,6717,1474,8192,3899,ok
10629,1778532423.1807995,gfx942,dcc_4to1,ACQUIRE,256,32,3,23.5736,2.3004,0.3475,6717,1474,8192,3975,ok
10630,1778532423.1816978,gfx942,dcc_4to1,ACQUIRE,256,32,4,23.4071,1.8146,0.3500,6717,1474,8192,3947,ok
10631,1778532423.1826024,gfx942,dcc_4to1,ACQUIRE,256,32,5,23.7480,1.6091,0.3450,6717,1474,8192,4004,ok
10632,1778532423.1835077,gfx942,dcc_4to1,ACQUIRE,256,32,6,23.8641,1.7995,0.3433,6717,1474,8192,4024,ok
10633,1778532423.1844168,gfx942,dcc_4to1,ACQUIRE,256,32,7,23.7860,1.8726,0.3444,6717,1474,8192,4011,ok
10634,1778532423.185318,gfx942,dcc_4to1,ACQUIRE,256,32,8,23.2687,3.1115,0.3521,6717,1474,8192,3923,ok
10635,1778532423.186216,gfx942,dcc_4to1,ACQUIRE,256,32,9,22.9220,1.9473,0.3574,6717,1474,8192,3865,ok
10636,1778532423.1871238,gfx942,dcc_4to1,ACQUIRE,256,32,10,23.6237,2.6349,0.3468,6717,1474,8192,3983,ok
10637,1778532423.18802,gfx942,dcc_4to1,ACQUIRE,256,32,11,23.8442,2.0137,0.3436,6717,1474,8192,4021,ok
10638,1778532423.1889334,gfx942,dcc_4to1,ACQUIRE,256,32,12,23.6216,2.1093,0.3468,6717,1474,8192,3983,ok
10639,1778532423.1898415,gfx942,dcc_4to1,ACQUIRE,256,32,13,22.9500,1.7207,0.3569,6717,1474,8192,3870,ok
10640,1778532423.1907346,gfx942,dcc_4to1,ACQUIRE,256,32,14,23.9163,1.6200,0.3425,6717,1474,8192,4033,ok
10641,1778532423.1916425,gfx942,dcc_4to1,ACQUIRE,256,32,15,23.7880,1.8660,0.3444,6717,1474,8192,4011,ok
10642,1778532423.1925547,gfx942,dcc_4to1,ACQUIRE,256,32,16,23.2669,1.9429,0.3521,6717,1474,8192,3923,ok
10643,1778532423.1934676,gfx942,dcc_4to1,ACQUIRE,256,32,17,23.2809,2.2945,0.3519,6717,1474,8192,3926,ok
10644,1778532423.1943684,gfx942,dcc_4to1,ACQUIRE,256,32,18,23.1005,1.7393,0.3546,6717,1474,8192,3895,ok
10645,1778532423.1952734,gfx942,dcc_4to1,ACQUIRE,256,32,19,23.6700,1.8344,0.3461,6717,1474,8192,3991,ok
10646,1778532423.196184,gfx942,dcc_4to1,ACQUIRE,256,32,20,23.8902,2.0415,0.3429,6717,1474,8192,4028,ok
10647,1778532423.197098,gfx942,dcc_4to1,ACQUIRE,256,32,21,23.7498,2.4569,0.3449,6717,1474,8192,4005,ok
10648,1778532423.1980076,gfx942,dcc_4to1,ACQUIRE,256,32,22,23.2548,2.0085,0.3523,6717,1474,8192,3921,ok
10649,1778532423.1989274,gfx942,dcc_4to1,ACQUIRE,256,32,23,23.1444,1.6570,0.3540,6717,1474,8192,3903,ok
10650,1778532423.199842,gfx942,dcc_4to1,ACQUIRE,256,32,24,23.6456,1.7137,0.3464,6717,1474,8192,3987,ok
10651,1778532423.2007613,gfx942,dcc_4to1,ACQUIRE,256,64,0,24.4535,6.1904,0.6700,13434,2949,16384,4123,ok
10652,1778532423.201696,gfx942,dcc_4to1,ACQUIRE,256,64,1,23.5334,1.5404,0.6962,13434,2949,16384,3968,ok
10653,1778532423.2026112,gfx942,dcc_4to1,ACQUIRE,256,64,2,23.8480,1.9954,0.6870,13434,2949,16384,4021,ok
10654,1778532423.2035255,gfx942,dcc_4to1,ACQUIRE,256,64,3,23.2949,2.0224,0.7033,13434,2949,16384,3928,ok
10655,1778532423.2044373,gfx942,dcc_4to1,ACQUIRE,256,64,4,23.4693,2.1685,0.6981,13434,2949,16384,3957,ok
10656,1778532423.20535,gfx942,dcc_4to1,ACQUIRE,256,64,5,22.8120,1.7603,0.7182,13434,2949,16384,3847,ok
10657,1778532423.2062526,gfx942,dcc_4to1,ACQUIRE,256,64,6,23.2269,1.9887,0.7054,13434,2949,16384,3916,ok
10658,1778532423.2071657,gfx942,dcc_4to1,ACQUIRE,256,64,7,23.4151,2.3839,0.6997,13434,2949,16384,3948,ok
10659,1778532423.2080626,gfx942,dcc_4to1,ACQUIRE,256,64,8,23.1066,2.0367,0.7091,13434,2949,16384,3896,ok
10660,1778532423.2089636,gfx942,dcc_4to1,ACQUIRE,256,64,9,24.0487,2.7667,0.6813,13434,2949,16384,4055,ok
10661,1778532423.2098815,gfx942,dcc_4to1,ACQUIRE,256,64,10,23.1104,1.9326,0.7089,13434,2949,16384,3897,ok
10662,1778532423.210782,gfx942,dcc_4to1,ACQUIRE,256,64,11,23.3651,1.7109,0.7012,13434,2949,16384,3940,ok
10663,1778532423.2116814,gfx942,dcc_4to1,ACQUIRE,256,64,12,23.1586,1.6073,0.7075,13434,2949,16384,3905,ok
10664,1778532423.212581,gfx942,dcc_4to1,ACQUIRE,256,64,13,23.2428,1.7995,0.7049,13434,2949,16384,3919,ok
10665,1778532423.2134864,gfx942,dcc_4to1,ACQUIRE,256,64,14,23.3710,1.9287,0.7010,13434,2949,16384,3941,ok
10666,1778532423.214386,gfx942,dcc_4to1,ACQUIRE,256,64,15,23.1626,1.9643,0.7073,13434,2949,16384,3906,ok
10667,1778532423.215286,gfx942,dcc_4to1,ACQUIRE,256,64,16,23.3410,2.5626,0.7019,13434,2949,16384,3936,ok
10668,1778532423.216197,gfx942,dcc_4to1,ACQUIRE,256,64,17,23.0885,2.2157,0.7096,13434,2949,16384,3893,ok
10669,1778532423.2170987,gfx942,dcc_4to1,ACQUIRE,256,64,18,23.2988,1.9320,0.7032,13434,2949,16384,3929,ok
10670,1778532423.2180042,gfx942,dcc_4to1,ACQUIRE,256,64,19,23.4593,2.1233,0.6984,13434,2949,16384,3956,ok
10671,1778532423.2189083,gfx942,dcc_4to1,ACQUIRE,256,64,20,23.8442,2.5488,0.6871,13434,2949,16384,4021,ok
10672,1778532423.219821,gfx942,dcc_4to1,ACQUIRE,256,64,21,23.1887,1.7424,0.7066,13434,2949,16384,3910,ok
10673,1778532423.2207203,gfx942,dcc_4to1,ACQUIRE,256,64,22,23.3889,1.8708,0.7005,13434,2949,16384,3944,ok
10674,1778532423.221616,gfx942,dcc_4to1,ACQUIRE,256,64,23,24.1769,2.1009,0.6777,13434,2949,16384,4077,ok
10675,1778532423.2225416,gfx942,dcc_4to1,ACQUIRE,256,64,24,23.5475,2.1843,0.6958,13434,2949,16384,3971,ok
10676,1778532423.2234552,gfx942,dcc_4to1,ACQUIRE,256,128,0,23.5353,1.6326,1.3923,26869,5898,32768,3968,ok
10677,1778532423.2243648,gfx942,dcc_4to1,ACQUIRE,256,128,1,23.7417,2.2867,1.3802,26869,5898,32768,4003,ok
10678,1778532423.2252781,gfx942,dcc_4to1,ACQUIRE,256,128,2,24.0806,2.0520,1.3608,26869,5898,32768,4060,ok
10679,1778532423.2261987,gfx942,dcc_4to1,ACQUIRE,256,128,3,23.9262,2.1370,1.3695,26869,5898,32768,4034,ok
10680,1778532423.2271376,gfx942,dcc_4to1,ACQUIRE,256,128,4,24.0827,1.8889,1.3606,26869,5898,32768,4061,ok
10681,1778532423.2280812,gfx942,dcc_4to1,ACQUIRE,256,128,5,23.3570,1.8368,1.4029,26869,5898,32768,3938,ok
10682,1778532423.2289987,gfx942,dcc_4to1,ACQUIRE,256,128,6,23.4393,1.6035,1.3980,26869,5898,32768,3952,ok
10683,1778532423.2299094,gfx942,dcc_4to1,ACQUIRE,256,128,7,23.8220,2.0131,1.3755,26869,5898,32768,4017,ok
10684,1778532423.2308235,gfx942,dcc_4to1,ACQUIRE,256,128,8,23.6979,1.7977,1.3827,26869,5898,32768,3996,ok
10685,1778532423.2317376,gfx942,dcc_4to1,ACQUIRE,256,128,9,23.8360,1.8326,1.3747,26869,5898,32768,4019,ok
10686,1778532423.2326417,gfx942,dcc_4to1,ACQUIRE,256,128,10,23.6256,2.2658,1.3870,26869,5898,32768,3984,ok
10687,1778532423.2335436,gfx942,dcc_4to1,ACQUIRE,256,128,11,23.4511,2.0484,1.3973,26869,5898,32768,3954,ok
10688,1778532423.23445,gfx942,dcc_4to1,ACQUIRE,256,128,12,23.5254,1.4299,1.3929,26869,5898,32768,3967,ok
10689,1778532423.2353678,gfx942,dcc_4to1,ACQUIRE,256,128,13,23.6477,1.5825,1.3857,26869,5898,32768,3987,ok
10690,1778532423.2362795,gfx942,dcc_4to1,ACQUIRE,256,128,14,22.9821,2.2862,1.4258,26869,5898,32768,3875,ok
10691,1778532423.237172,gfx942,dcc_4to1,ACQUIRE,256,128,15,22.9482,1.8468,1.4279,26869,5898,32768,3869,ok
10692,1778532423.2380636,gfx942,dcc_4to1,ACQUIRE,256,128,16,23.6196,1.9638,1.3873,26869,5898,32768,3983,ok
10693,1778532423.2389712,gfx942,dcc_4to1,ACQUIRE,256,128,17,23.4673,2.3454,1.3963,26869,5898,32768,3957,ok
10694,1778532423.239892,gfx942,dcc_4to1,ACQUIRE,256,128,18,23.3108,2.6895,1.4057,26869,5898,32768,3931,ok
10695,1778532423.2407987,gfx942,dcc_4to1,ACQUIRE,256,128,19,23.8000,2.0891,1.3768,26869,5898,32768,4013,ok
10696,1778532423.2417052,gfx942,dcc_4to1,ACQUIRE,256,128,20,23.5094,1.6019,1.3938,26869,5898,32768,3964,ok
10697,1778532423.2426052,gfx942,dcc_4to1,ACQUIRE,256,128,21,23.4974,1.8501,1.3945,26869,5898,32768,3962,ok
10698,1778532423.2435093,gfx942,dcc_4to1,ACQUIRE,256,128,22,24.0888,2.2011,1.3603,26869,5898,32768,4062,ok
10699,1778532423.244415,gfx942,dcc_4to1,ACQUIRE,256,128,23,23.2388,2.6915,1.4101,26869,5898,32768,3918,ok
10700,1778532423.2453105,gfx942,dcc_4to1,ACQUIRE,256,128,24,23.2026,2.3070,1.4123,26869,5898,32768,3912,ok
10701,1778532423.2462008,gfx942,dcc_4to1,ACQUIRE,512,16,0,25.4577,3.5709,0.3218,6717,1474,8192,4293,ok
10702,1778532423.2820342,gfx942,dcc_4to1,ACQUIRE,512,16,1,24.4694,2.1690,0.3348,6717,1474,8192,4126,ok
10703,1778532423.2830577,gfx942,dcc_4to1,ACQUIRE,512,16,2,23.7659,2.6417,0.3447,6717,1474,8192,4007,ok
10704,1778532423.2840014,gfx942,dcc_4to1,ACQUIRE,512,16,3,23.5256,1.9182,0.3482,6717,1474,8192,3967,ok
10705,1778532423.2849212,gfx942,dcc_4to1,ACQUIRE,512,16,4,23.8942,2.1288,0.3428,6717,1474,8192,4029,ok
10706,1778532423.2858377,gfx942,dcc_4to1,ACQUIRE,512,16,5,23.7320,1.9975,0.3452,6717,1474,8192,4002,ok
10707,1778532423.2867472,gfx942,dcc_4to1,ACQUIRE,512,16,6,24.3092,3.0344,0.3370,6717,1474,8192,4099,ok
10708,1778532423.287671,gfx942,dcc_4to1,ACQUIRE,512,16,7,23.5674,2.0670,0.3476,6717,1474,8192,3974,ok
10709,1778532423.2885802,gfx942,dcc_4to1,ACQUIRE,512,16,8,23.7700,1.5781,0.3446,6717,1474,8192,4008,ok
10710,1778532423.289495,gfx942,dcc_4to1,ACQUIRE,512,16,9,23.8701,2.1828,0.3432,6717,1474,8192,4025,ok
10711,1778532423.2904136,gfx942,dcc_4to1,ACQUIRE,512,16,10,23.9023,2.1110,0.3427,6717,1474,8192,4030,ok
10712,1778532423.2913158,gfx942,dcc_4to1,ACQUIRE,512,16,11,24.2449,2.3828,0.3379,6717,1474,8192,4088,ok
10713,1778532423.292226,gfx942,dcc_4to1,ACQUIRE,512,16,12,23.9242,2.4351,0.3424,6717,1474,8192,4034,ok
10714,1778532423.2931376,gfx942,dcc_4to1,ACQUIRE,512,16,13,23.7179,1.9620,0.3454,6717,1474,8192,3999,ok
10715,1778532423.2940593,gfx942,dcc_4to1,ACQUIRE,512,16,14,23.4573,1.8588,0.3492,6717,1474,8192,3955,ok
10716,1778532423.2949848,gfx942,dcc_4to1,ACQUIRE,512,16,15,23.9001,2.4497,0.3428,6717,1474,8192,4030,ok
10717,1778532423.2959368,gfx942,dcc_4to1,ACQUIRE,512,16,16,23.4172,1.9805,0.3498,6717,1474,8192,3948,ok
10718,1778532423.2968462,gfx942,dcc_4to1,ACQUIRE,512,16,17,23.6736,1.9056,0.3460,6717,1474,8192,3992,ok
10719,1778532423.2977571,gfx942,dcc_4to1,ACQUIRE,512,16,18,23.4353,1.3595,0.3496,6717,1474,8192,3952,ok
10720,1778532423.2986655,gfx942,dcc_4to1,ACQUIRE,512,16,19,23.9644,2.1161,0.3418,6717,1474,8192,4041,ok
10721,1778532423.2995882,gfx942,dcc_4to1,ACQUIRE,512,16,20,24.1929,2.3694,0.3386,6717,1474,8192,4079,ok
10722,1778532423.3005178,gfx942,dcc_4to1,ACQUIRE,512,16,21,23.9903,2.0983,0.3415,6717,1474,8192,4045,ok
10723,1778532423.3014295,gfx942,dcc_4to1,ACQUIRE,512,16,22,23.7118,2.1575,0.3455,6717,1474,8192,3998,ok
10724,1778532423.3023517,gfx942,dcc_4to1,ACQUIRE,512,16,23,24.2371,2.8974,0.3380,6717,1474,8192,4087,ok
10725,1778532423.303275,gfx942,dcc_4to1,ACQUIRE,512,16,24,24.0788,2.5407,0.3402,6717,1474,8192,4060,ok
10726,1778532423.3041945,gfx942,dcc_4to1,ACQUIRE,512,32,0,23.7740,2.1668,0.6892,13434,2949,16384,4009,ok
10727,1778532423.305098,gfx942,dcc_4to1,ACQUIRE,512,32,1,23.2047,1.7964,0.7061,13434,2949,16384,3913,ok
10728,1778532423.3059952,gfx942,dcc_4to1,ACQUIRE,512,32,2,23.8020,1.6304,0.6883,13434,2949,16384,4013,ok
10729,1778532423.30691,gfx942,dcc_4to1,ACQUIRE,512,32,3,23.7560,2.4016,0.6897,13434,2949,16384,4006,ok
10730,1778532423.3078215,gfx942,dcc_4to1,ACQUIRE,512,32,4,23.7179,1.7084,0.6908,13434,2949,16384,3999,ok
10731,1778532423.3087382,gfx942,dcc_4to1,ACQUIRE,512,32,5,24.0707,1.9331,0.6807,13434,2949,16384,4059,ok
10732,1778532423.3096516,gfx942,dcc_4to1,ACQUIRE,512,32,6,23.6618,1.5017,0.6924,13434,2949,16384,3990,ok
10733,1778532423.3105583,gfx942,dcc_4to1,ACQUIRE,512,32,7,24.0225,2.0672,0.6820,13434,2949,16384,4051,ok
10734,1778532423.311486,gfx942,dcc_4to1,ACQUIRE,512,32,8,24.1809,2.5368,0.6776,13434,2949,16384,4077,ok
10735,1778532423.312393,gfx942,dcc_4to1,ACQUIRE,512,32,9,23.6295,1.9689,0.6934,13434,2949,16384,3984,ok
10736,1778532423.3132885,gfx942,dcc_4to1,ACQUIRE,512,32,10,23.8842,2.0737,0.6860,13434,2949,16384,4027,ok
