corpus_version,focal,interferer,K,N_PROD,N_OPS,rep,us,gpu_arch,node,ts_utc,timer
v45,P3,H3,4,4,32,50,49.3520,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,51,48.4700,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,52,47.7890,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,53,48.3500,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,54,48.1490,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,55,49.1110,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,56,49.6320,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,57,49.5920,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,58,48.6300,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,59,51.7180,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,60,48.7510,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,61,49.7530,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,62,48.3100,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,63,47.7490,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,64,47.8690,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,65,48.9920,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,66,47.8690,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,67,48.1100,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,68,49.3120,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,69,47.9890,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,70,48.1890,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,71,48.1090,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,72,48.9110,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,73,48.5500,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,74,49.9130,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,75,49.1520,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,76,48.2700,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,77,49.5930,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,78,48.9110,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,79,46.3850,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,80,48.0290,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,81,49.1120,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,82,48.1090,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,83,47.9890,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,84,48.3900,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,85,47.5880,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,86,49.9540,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,87,49.7930,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,88,50.1140,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,89,48.5100,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,90,49.9130,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,91,49.5530,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,92,49.7530,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,93,47.8680,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,94,47.3470,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,95,49.8330,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,96,47.5880,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,97,48.9110,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,98,48.9520,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,99,48.1500,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,100,49.4320,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,101,49.9540,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,102,49.1120,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,103,47.4680,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,104,46.5460,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,105,49.7930,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,106,49.8730,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,107,48.3900,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,108,49.1910,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,109,49.5530,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,110,49.9130,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,111,49.4320,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,112,50.7550,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,113,49.5520,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,114,48.9110,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,115,49.2720,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,116,47.9890,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,117,49.6730,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,118,49.4320,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,119,49.1510,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,120,49.1510,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,121,50.1130,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,122,47.4280,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,123,47.7080,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,124,49.6730,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,125,49.5530,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,126,50.6350,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,127,50.1140,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,128,51.1160,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,129,47.5480,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,130,47.7480,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,131,48.1490,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,132,48.2300,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,133,49.8330,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,134,48.7510,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,135,49.1920,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,136,48.1900,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,137,49.7930,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,138,49.5920,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,139,49.4720,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,140,49.1520,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,141,50.1140,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,142,50.3150,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,143,48.4300,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,144,49.7930,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,145,48.7510,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,146,48.8310,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,147,49.1510,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,148,47.5880,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,149,48.9910,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,150,50.8760,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,151,48.1900,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,152,48.3500,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,153,49.3920,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,154,46.5460,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,155,48.7100,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,156,48.4710,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,157,49.5120,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,158,47.5480,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,159,50.1540,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,160,49.9940,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,161,49.3520,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,162,49.5530,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,163,47.4280,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,164,50.1940,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,165,49.3920,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,166,48.2700,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,167,49.7930,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,168,48.2700,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,169,48.8710,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,170,48.7100,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,171,46.5460,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,172,48.9520,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,173,48.7100,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,174,48.7510,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,175,48.5100,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,176,50.0330,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,177,48.7500,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,178,49.1520,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,179,51.1960,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,180,48.9510,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,181,50.3550,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,182,50.1140,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,183,49.7930,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,184,49.2320,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,185,47.7480,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,186,49.4730,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,187,48.3500,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,188,48.6300,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,189,48.6710,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,190,48.3900,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,191,48.3500,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,192,49.1510,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,193,49.0710,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,194,49.0320,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,195,48.7500,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,196,48.3500,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,197,49.9540,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,198,49.5530,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,H3,4,4,32,199,49.0720,gfx942,b21u01,2026-05-11T07:06:38.493460+00:00,cuda_event
v45,P3,I3,4,4,32,0,50.6750,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,1,49.5920,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,2,50.0340,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,3,48.7100,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,4,49.4320,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,5,49.0310,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,6,48.9110,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,7,45.1020,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,8,51.2760,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,9,49.2720,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,10,48.7510,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,11,50.0740,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,12,49.8330,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,13,50.1540,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,14,48.3500,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,15,48.2300,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,16,48.5900,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,17,48.5910,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,18,50.9550,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,19,48.8310,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,20,49.7930,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,21,47.6680,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,22,49.2320,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,23,48.3500,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,24,48.1890,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,25,47.7480,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,26,49.3120,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,27,47.8690,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,28,50.0330,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,29,48.5500,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,30,48.7510,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,31,48.5910,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,32,50.7560,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,33,47.4280,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,34,49.9140,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,35,47.7890,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,36,48.9110,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,37,47.8690,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,38,48.9110,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,39,46.3850,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,40,49.9130,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,41,48.9510,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,42,49.6730,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,43,57.3700,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,44,50.3950,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,45,49.4720,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,46,50.1940,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,47,48.3500,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,48,49.3920,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,49,50.3540,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,50,48.5110,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,51,47.8690,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,52,49.3120,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,53,48.1890,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,54,49.0710,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,55,47.8690,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,56,48.6700,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,57,47.2280,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,58,49.3920,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,59,47.3870,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,60,48.9910,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,61,47.8290,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,62,50.4750,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,63,47.8690,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,64,49.1120,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,65,48.6300,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,66,48.3090,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,67,47.9890,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,68,48.5100,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,69,46.8260,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,70,49.5530,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,71,46.9460,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,72,47.9490,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,73,50.5950,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,74,47.7490,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,75,48.2690,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,76,49.1110,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,77,49.1520,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,78,48.7510,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,79,48.5900,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,80,49.2720,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,81,49.1920,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,82,48.3100,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,83,47.6280,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,84,47.4680,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,85,48.3500,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,86,48.9110,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,87,47.7880,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,88,48.6300,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
v45,P3,I3,4,4,32,89,47.1480,gfx942,b21u01,2026-05-11T07:06:38.593276+00:00,cuda_event
