corpus_version,prim,K,N_PROD,N_OPS,rep,us,gpu_arch,node,ts_utc
v45,P3,2,7,16,2,39.7901,gfx942,b21u01,2026-05-11T06:04:27.802693+00:00
v45,P3,2,7,16,3,39.8529,gfx942,b21u01,2026-05-11T06:04:27.802693+00:00
v45,P3,2,7,16,4,39.2748,gfx942,b21u01,2026-05-11T06:04:27.802693+00:00
v45,P3,2,7,16,5,39.1260,gfx942,b21u01,2026-05-11T06:04:27.802693+00:00
v45,P3,2,7,16,6,38.8778,gfx942,b21u01,2026-05-11T06:04:27.802693+00:00
v45,P3,2,7,16,7,38.3682,gfx942,b21u01,2026-05-11T06:04:27.802693+00:00
v45,P3,2,7,16,8,38.4180,gfx942,b21u01,2026-05-11T06:04:27.802693+00:00
v45,P3,2,7,16,9,40.2851,gfx942,b21u01,2026-05-11T06:04:27.802693+00:00
v45,P3,2,7,16,10,38.9591,gfx942,b21u01,2026-05-11T06:04:27.802693+00:00
v45,P3,2,7,16,11,40.3500,gfx942,b21u01,2026-05-11T06:04:27.802693+00:00
v45,P3,2,7,16,12,38.7901,gfx942,b21u01,2026-05-11T06:04:27.802693+00:00
v45,P3,2,7,16,13,38.8010,gfx942,b21u01,2026-05-11T06:04:27.802693+00:00
v45,P3,2,7,16,14,38.5400,gfx942,b21u01,2026-05-11T06:04:27.802693+00:00
v45,P3,2,7,16,15,38.3151,gfx942,b21u01,2026-05-11T06:04:27.802693+00:00
v45,P3,2,7,16,16,38.5309,gfx942,b21u01,2026-05-11T06:04:27.802693+00:00
v45,P3,2,7,16,17,39.3610,gfx942,b21u01,2026-05-11T06:04:27.802693+00:00
v45,P3,2,7,16,18,39.4389,gfx942,b21u01,2026-05-11T06:04:27.802693+00:00
v45,P3,2,7,16,19,38.2960,gfx942,b21u01,2026-05-11T06:04:27.802693+00:00
v45,P3,2,7,16,20,41.3710,gfx942,b21u01,2026-05-11T06:04:27.802693+00:00
v45,P3,2,7,16,21,39.3060,gfx942,b21u01,2026-05-11T06:04:27.802693+00:00
v45,P3,2,7,16,22,39.0641,gfx942,b21u01,2026-05-11T06:04:27.802693+00:00
v45,P3,2,7,16,23,40.4969,gfx942,b21u01,2026-05-11T06:04:27.802693+00:00
v45,P3,2,7,16,24,38.3998,gfx942,b21u01,2026-05-11T06:04:27.802693+00:00
v45,P3,2,7,32,0,58.1541,gfx942,b21u01,2026-05-11T06:04:27.804484+00:00
v45,P3,2,7,32,1,58.1960,gfx942,b21u01,2026-05-11T06:04:27.804484+00:00
v45,P3,2,7,32,2,57.3250,gfx942,b21u01,2026-05-11T06:04:27.804484+00:00
v45,P3,2,7,32,3,57.8619,gfx942,b21u01,2026-05-11T06:04:27.804484+00:00
v45,P3,2,7,32,4,57.0561,gfx942,b21u01,2026-05-11T06:04:27.804484+00:00
v45,P3,2,7,32,5,57.2570,gfx942,b21u01,2026-05-11T06:04:27.804484+00:00
v45,P3,2,7,32,6,59.1751,gfx942,b21u01,2026-05-11T06:04:27.804484+00:00
v45,P3,2,7,32,7,56.8761,gfx942,b21u01,2026-05-11T06:04:27.804484+00:00
v45,P3,2,7,32,8,57.9348,gfx942,b21u01,2026-05-11T06:04:27.804484+00:00
v45,P3,2,7,32,9,61.3390,gfx942,b21u01,2026-05-11T06:04:27.804484+00:00
v45,P3,2,7,32,10,57.4011,gfx942,b21u01,2026-05-11T06:04:27.804484+00:00
v45,P3,2,7,32,11,59.0140,gfx942,b21u01,2026-05-11T06:04:27.804484+00:00
v45,P3,2,7,32,12,57.8379,gfx942,b21u01,2026-05-11T06:04:27.804484+00:00
v45,P3,2,7,32,13,57.3359,gfx942,b21u01,2026-05-11T06:04:27.804484+00:00
v45,P3,2,7,32,14,57.5960,gfx942,b21u01,2026-05-11T06:04:27.804484+00:00
v45,P3,2,7,32,15,58.5800,gfx942,b21u01,2026-05-11T06:04:27.804484+00:00
v45,P3,2,7,32,16,57.6170,gfx942,b21u01,2026-05-11T06:04:27.804484+00:00
v45,P3,2,7,32,17,57.5860,gfx942,b21u01,2026-05-11T06:04:27.804484+00:00
v45,P3,2,7,32,18,58.0598,gfx942,b21u01,2026-05-11T06:04:27.804484+00:00
v45,P3,2,7,32,19,59.5020,gfx942,b21u01,2026-05-11T06:04:27.804484+00:00
v45,P3,2,7,32,20,57.9301,gfx942,b21u01,2026-05-11T06:04:27.804484+00:00
v45,P3,2,7,32,21,59.6410,gfx942,b21u01,2026-05-11T06:04:27.804484+00:00
v45,P3,2,7,32,22,57.5169,gfx942,b21u01,2026-05-11T06:04:27.804484+00:00
v45,P3,2,7,32,23,58.6980,gfx942,b21u01,2026-05-11T06:04:27.804484+00:00
v45,P3,2,7,32,24,58.5881,gfx942,b21u01,2026-05-11T06:04:27.804484+00:00
v45,P3,2,7,64,0,96.4678,gfx942,b21u01,2026-05-11T06:04:27.807333+00:00
v45,P3,2,7,64,1,96.6650,gfx942,b21u01,2026-05-11T06:04:27.807333+00:00
v45,P3,2,7,64,2,95.7742,gfx942,b21u01,2026-05-11T06:04:27.807333+00:00
v45,P3,2,7,64,3,95.3630,gfx942,b21u01,2026-05-11T06:04:27.807333+00:00
v45,P3,2,7,64,4,95.8289,gfx942,b21u01,2026-05-11T06:04:27.807333+00:00
v45,P3,2,7,64,5,95.7272,gfx942,b21u01,2026-05-11T06:04:27.807333+00:00
v45,P3,2,7,64,6,96.1241,gfx942,b21u01,2026-05-11T06:04:27.807333+00:00
v45,P3,2,7,64,7,96.2839,gfx942,b21u01,2026-05-11T06:04:27.807333+00:00
v45,P3,2,7,64,8,95.4980,gfx942,b21u01,2026-05-11T06:04:27.807333+00:00
v45,P3,2,7,64,9,94.9260,gfx942,b21u01,2026-05-11T06:04:27.807333+00:00
v45,P3,2,7,64,10,96.0459,gfx942,b21u01,2026-05-11T06:04:27.807333+00:00
v45,P3,2,7,64,11,95.9921,gfx942,b21u01,2026-05-11T06:04:27.807333+00:00
v45,P3,2,7,64,12,94.9048,gfx942,b21u01,2026-05-11T06:04:27.807333+00:00
v45,P3,2,7,64,13,95.8119,gfx942,b21u01,2026-05-11T06:04:27.807333+00:00
v45,P3,2,7,64,14,96.5518,gfx942,b21u01,2026-05-11T06:04:27.807333+00:00
v45,P3,2,7,64,15,96.5381,gfx942,b21u01,2026-05-11T06:04:27.807333+00:00
v45,P3,2,7,64,16,95.8289,gfx942,b21u01,2026-05-11T06:04:27.807333+00:00
v45,P3,2,7,64,17,96.2380,gfx942,b21u01,2026-05-11T06:04:27.807333+00:00
v45,P3,2,7,64,18,95.7679,gfx942,b21u01,2026-05-11T06:04:27.807333+00:00
v45,P3,2,7,64,19,95.1041,gfx942,b21u01,2026-05-11T06:04:27.807333+00:00
v45,P3,2,7,64,20,94.1919,gfx942,b21u01,2026-05-11T06:04:27.807333+00:00
v45,P3,2,7,64,21,96.3060,gfx942,b21u01,2026-05-11T06:04:27.807333+00:00
v45,P3,2,7,64,22,95.7949,gfx942,b21u01,2026-05-11T06:04:27.807333+00:00
v45,P3,2,7,64,23,95.9861,gfx942,b21u01,2026-05-11T06:04:27.807333+00:00
v45,P3,2,7,64,24,95.6780,gfx942,b21u01,2026-05-11T06:04:27.807333+00:00
v45,P3,2,7,128,0,178.5411,gfx942,b21u01,2026-05-11T06:04:27.812349+00:00
v45,P3,2,7,128,1,173.9950,gfx942,b21u01,2026-05-11T06:04:27.812349+00:00
v45,P3,2,7,128,2,174.3631,gfx942,b21u01,2026-05-11T06:04:27.812349+00:00
v45,P3,2,7,128,3,176.2719,gfx942,b21u01,2026-05-11T06:04:27.812349+00:00
v45,P3,2,7,128,4,172.5908,gfx942,b21u01,2026-05-11T06:04:27.812349+00:00
v45,P3,2,7,128,5,176.7720,gfx942,b21u01,2026-05-11T06:04:27.812349+00:00
v45,P3,2,7,128,6,174.2302,gfx942,b21u01,2026-05-11T06:04:27.812349+00:00
v45,P3,2,7,128,7,176.2481,gfx942,b21u01,2026-05-11T06:04:27.812349+00:00
v45,P3,2,7,128,8,169.7140,gfx942,b21u01,2026-05-11T06:04:27.812349+00:00
v45,P3,2,7,128,9,171.2420,gfx942,b21u01,2026-05-11T06:04:27.812349+00:00
v45,P3,2,7,128,10,171.0779,gfx942,b21u01,2026-05-11T06:04:27.812349+00:00
v45,P3,2,7,128,11,170.4409,gfx942,b21u01,2026-05-11T06:04:27.812349+00:00
v45,P3,2,7,128,12,169.7650,gfx942,b21u01,2026-05-11T06:04:27.812349+00:00
v45,P3,2,7,128,13,172.1950,gfx942,b21u01,2026-05-11T06:04:27.812349+00:00
v45,P3,2,7,128,14,170.0381,gfx942,b21u01,2026-05-11T06:04:27.812349+00:00
v45,P3,2,7,128,15,172.4979,gfx942,b21u01,2026-05-11T06:04:27.812349+00:00
v45,P3,2,7,128,16,170.2730,gfx942,b21u01,2026-05-11T06:04:27.812349+00:00
v45,P3,2,7,128,17,171.2779,gfx942,b21u01,2026-05-11T06:04:27.812349+00:00
v45,P3,2,7,128,18,172.4851,gfx942,b21u01,2026-05-11T06:04:27.812349+00:00
v45,P3,2,7,128,19,172.4700,gfx942,b21u01,2026-05-11T06:04:27.812349+00:00
v45,P3,2,7,128,20,171.8272,gfx942,b21u01,2026-05-11T06:04:27.812349+00:00
v45,P3,2,7,128,21,172.6840,gfx942,b21u01,2026-05-11T06:04:27.812349+00:00
v45,P3,2,7,128,22,173.1860,gfx942,b21u01,2026-05-11T06:04:27.812349+00:00
v45,P3,2,7,128,23,172.2930,gfx942,b21u01,2026-05-11T06:04:27.812349+00:00
v45,P3,2,7,128,24,172.7899,gfx942,b21u01,2026-05-11T06:04:27.812349+00:00
v45,P3,2,8,8,0,30.8938,gfx942,b21u01,2026-05-11T06:04:27.813357+00:00
v45,P3,2,8,8,1,29.7560,gfx942,b21u01,2026-05-11T06:04:27.813357+00:00
v45,P3,2,8,8,2,36.7421,gfx942,b21u01,2026-05-11T06:04:27.813357+00:00
v45,P3,2,8,8,3,29.5900,gfx942,b21u01,2026-05-11T06:04:27.813357+00:00
v45,P3,2,8,8,4,30.3781,gfx942,b21u01,2026-05-11T06:04:27.813357+00:00
v45,P3,2,8,8,5,29.4370,gfx942,b21u01,2026-05-11T06:04:27.813357+00:00
v45,P3,2,8,8,6,29.1280,gfx942,b21u01,2026-05-11T06:04:27.813357+00:00
v45,P3,2,8,8,7,34.8599,gfx942,b21u01,2026-05-11T06:04:27.813357+00:00
v45,P3,2,8,8,8,29.6400,gfx942,b21u01,2026-05-11T06:04:27.813357+00:00
v45,P3,2,8,8,9,29.2670,gfx942,b21u01,2026-05-11T06:04:27.813357+00:00
v45,P3,2,8,8,10,29.4240,gfx942,b21u01,2026-05-11T06:04:27.813357+00:00
v45,P3,2,8,8,11,28.9162,gfx942,b21u01,2026-05-11T06:04:27.813357+00:00
v45,P3,2,8,8,12,28.6310,gfx942,b21u01,2026-05-11T06:04:27.813357+00:00
v45,P3,2,8,8,13,29.4442,gfx942,b21u01,2026-05-11T06:04:27.813357+00:00
v45,P3,2,8,8,14,29.5041,gfx942,b21u01,2026-05-11T06:04:27.813357+00:00
v45,P3,2,8,8,15,29.3278,gfx942,b21u01,2026-05-11T06:04:27.813357+00:00
v45,P3,2,8,8,16,30.3930,gfx942,b21u01,2026-05-11T06:04:27.813357+00:00
v45,P3,2,8,8,17,29.2389,gfx942,b21u01,2026-05-11T06:04:27.813357+00:00
v45,P3,2,8,8,18,29.7381,gfx942,b21u01,2026-05-11T06:04:27.813357+00:00
v45,P3,2,8,8,19,29.4729,gfx942,b21u01,2026-05-11T06:04:27.813357+00:00
v45,P3,2,8,8,20,28.2060,gfx942,b21u01,2026-05-11T06:04:27.813357+00:00
v45,P3,2,8,8,21,29.4500,gfx942,b21u01,2026-05-11T06:04:27.813357+00:00
v45,P3,2,8,8,22,29.5669,gfx942,b21u01,2026-05-11T06:04:27.813357+00:00
v45,P3,2,8,8,23,28.1988,gfx942,b21u01,2026-05-11T06:04:27.813357+00:00
v45,P3,2,8,8,24,29.6391,gfx942,b21u01,2026-05-11T06:04:27.813357+00:00
v45,P3,2,8,16,0,40.0329,gfx942,b21u01,2026-05-11T06:04:27.814617+00:00
v45,P3,2,8,16,1,42.4851,gfx942,b21u01,2026-05-11T06:04:27.814617+00:00
v45,P3,2,8,16,2,39.4608,gfx942,b21u01,2026-05-11T06:04:27.814617+00:00
v45,P3,2,8,16,3,39.6492,gfx942,b21u01,2026-05-11T06:04:27.814617+00:00
v45,P3,2,8,16,4,39.5861,gfx942,b21u01,2026-05-11T06:04:27.814617+00:00
v45,P3,2,8,16,5,38.3130,gfx942,b21u01,2026-05-11T06:04:27.814617+00:00
v45,P3,2,8,16,6,39.0671,gfx942,b21u01,2026-05-11T06:04:27.814617+00:00
v45,P3,2,8,16,7,38.6701,gfx942,b21u01,2026-05-11T06:04:27.814617+00:00
v45,P3,2,8,16,8,38.3090,gfx942,b21u01,2026-05-11T06:04:27.814617+00:00
v45,P3,2,8,16,9,37.7260,gfx942,b21u01,2026-05-11T06:04:27.814617+00:00
v45,P3,2,8,16,10,38.7621,gfx942,b21u01,2026-05-11T06:04:27.814617+00:00
v45,P3,2,8,16,11,39.2299,gfx942,b21u01,2026-05-11T06:04:27.814617+00:00
v45,P3,2,8,16,12,39.8601,gfx942,b21u01,2026-05-11T06:04:27.814617+00:00
v45,P3,2,8,16,13,38.3910,gfx942,b21u01,2026-05-11T06:04:27.814617+00:00
v45,P3,2,8,16,14,38.8850,gfx942,b21u01,2026-05-11T06:04:27.814617+00:00
v45,P3,2,8,16,15,38.0639,gfx942,b21u01,2026-05-11T06:04:27.814617+00:00
v45,P3,2,8,16,16,39.1512,gfx942,b21u01,2026-05-11T06:04:27.814617+00:00
v45,P3,2,8,16,17,38.6690,gfx942,b21u01,2026-05-11T06:04:27.814617+00:00
v45,P3,2,8,16,18,37.7649,gfx942,b21u01,2026-05-11T06:04:27.814617+00:00
v45,P3,2,8,16,19,38.1949,gfx942,b21u01,2026-05-11T06:04:27.814617+00:00
v45,P3,2,8,16,20,38.8911,gfx942,b21u01,2026-05-11T06:04:27.814617+00:00
v45,P3,2,8,16,21,38.6930,gfx942,b21u01,2026-05-11T06:04:27.814617+00:00
v45,P3,2,8,16,22,41.5840,gfx942,b21u01,2026-05-11T06:04:27.814617+00:00
v45,P3,2,8,16,23,39.5039,gfx942,b21u01,2026-05-11T06:04:27.814617+00:00
v45,P3,2,8,16,24,41.6110,gfx942,b21u01,2026-05-11T06:04:27.814617+00:00
v45,P3,2,8,32,0,57.3581,gfx942,b21u01,2026-05-11T06:04:27.816403+00:00
v45,P3,2,8,32,1,59.1131,gfx942,b21u01,2026-05-11T06:04:27.816403+00:00
v45,P3,2,8,32,2,57.9059,gfx942,b21u01,2026-05-11T06:04:27.816403+00:00
v45,P3,2,8,32,3,59.1350,gfx942,b21u01,2026-05-11T06:04:27.816403+00:00
v45,P3,2,8,32,4,57.6270,gfx942,b21u01,2026-05-11T06:04:27.816403+00:00
v45,P3,2,8,32,5,57.3460,gfx942,b21u01,2026-05-11T06:04:27.816403+00:00
v45,P3,2,8,32,6,58.4680,gfx942,b21u01,2026-05-11T06:04:27.816403+00:00
v45,P3,2,8,32,7,57.5390,gfx942,b21u01,2026-05-11T06:04:27.816403+00:00
v45,P3,2,8,32,8,56.8780,gfx942,b21u01,2026-05-11T06:04:27.816403+00:00
v45,P3,2,8,32,9,57.7390,gfx942,b21u01,2026-05-11T06:04:27.816403+00:00
v45,P3,2,8,32,10,58.2500,gfx942,b21u01,2026-05-11T06:04:27.816403+00:00
v45,P3,2,8,32,11,58.0139,gfx942,b21u01,2026-05-11T06:04:27.816403+00:00
v45,P3,2,8,32,12,58.0631,gfx942,b21u01,2026-05-11T06:04:27.816403+00:00
v45,P3,2,8,32,13,57.0309,gfx942,b21u01,2026-05-11T06:04:27.816403+00:00
v45,P3,2,8,32,14,58.4170,gfx942,b21u01,2026-05-11T06:04:27.816403+00:00
v45,P3,2,8,32,15,57.4640,gfx942,b21u01,2026-05-11T06:04:27.816403+00:00
v45,P3,2,8,32,16,58.1571,gfx942,b21u01,2026-05-11T06:04:27.816403+00:00
v45,P3,2,8,32,17,58.1839,gfx942,b21u01,2026-05-11T06:04:27.816403+00:00
v45,P3,2,8,32,18,57.0118,gfx942,b21u01,2026-05-11T06:04:27.816403+00:00
v45,P3,2,8,32,19,58.2270,gfx942,b21u01,2026-05-11T06:04:27.816403+00:00
v45,P3,2,8,32,20,58.0861,gfx942,b21u01,2026-05-11T06:04:27.816403+00:00
v45,P3,2,8,32,21,58.6389,gfx942,b21u01,2026-05-11T06:04:27.816403+00:00
v45,P3,2,8,32,22,57.0191,gfx942,b21u01,2026-05-11T06:04:27.816403+00:00
v45,P3,2,8,32,23,58.7900,gfx942,b21u01,2026-05-11T06:04:27.816403+00:00
v45,P3,2,8,32,24,57.2060,gfx942,b21u01,2026-05-11T06:04:27.816403+00:00
v45,P3,2,8,64,0,96.7011,gfx942,b21u01,2026-05-11T06:04:27.819272+00:00
v45,P3,2,8,64,1,95.4019,gfx942,b21u01,2026-05-11T06:04:27.819272+00:00
v45,P3,2,8,64,2,96.8380,gfx942,b21u01,2026-05-11T06:04:27.819272+00:00
v45,P3,2,8,64,3,95.6720,gfx942,b21u01,2026-05-11T06:04:27.819272+00:00
v45,P3,2,8,64,4,94.0971,gfx942,b21u01,2026-05-11T06:04:27.819272+00:00
v45,P3,2,8,64,5,96.4550,gfx942,b21u01,2026-05-11T06:04:27.819272+00:00
v45,P3,2,8,64,6,99.5451,gfx942,b21u01,2026-05-11T06:04:27.819272+00:00
v45,P3,2,8,64,7,96.2729,gfx942,b21u01,2026-05-11T06:04:27.819272+00:00
v45,P3,2,8,64,8,94.9851,gfx942,b21u01,2026-05-11T06:04:27.819272+00:00
v45,P3,2,8,64,9,96.0461,gfx942,b21u01,2026-05-11T06:04:27.819272+00:00
v45,P3,2,8,64,10,95.8871,gfx942,b21u01,2026-05-11T06:04:27.819272+00:00
v45,P3,2,8,64,11,97.9609,gfx942,b21u01,2026-05-11T06:04:27.819272+00:00
v45,P3,2,8,64,12,95.3330,gfx942,b21u01,2026-05-11T06:04:27.819272+00:00
v45,P3,2,8,64,13,97.3241,gfx942,b21u01,2026-05-11T06:04:27.819272+00:00
v45,P3,2,8,64,14,96.0520,gfx942,b21u01,2026-05-11T06:04:27.819272+00:00
v45,P3,2,8,64,15,97.5181,gfx942,b21u01,2026-05-11T06:04:27.819272+00:00
v45,P3,2,8,64,16,96.6359,gfx942,b21u01,2026-05-11T06:04:27.819272+00:00
v45,P3,2,8,64,17,95.3870,gfx942,b21u01,2026-05-11T06:04:27.819272+00:00
v45,P3,2,8,64,18,97.5761,gfx942,b21u01,2026-05-11T06:04:27.819272+00:00
v45,P3,2,8,64,19,97.0371,gfx942,b21u01,2026-05-11T06:04:27.819272+00:00
v45,P3,2,8,64,20,96.6669,gfx942,b21u01,2026-05-11T06:04:27.819272+00:00
v45,P3,2,8,64,21,95.9611,gfx942,b21u01,2026-05-11T06:04:27.819272+00:00
v45,P3,2,8,64,22,95.0161,gfx942,b21u01,2026-05-11T06:04:27.819272+00:00
v45,P3,2,8,64,23,95.7849,gfx942,b21u01,2026-05-11T06:04:27.819272+00:00
v45,P3,2,8,64,24,94.1509,gfx942,b21u01,2026-05-11T06:04:27.819272+00:00
v45,P3,2,8,128,0,171.1349,gfx942,b21u01,2026-05-11T06:04:27.824265+00:00
v45,P3,2,8,128,1,171.9310,gfx942,b21u01,2026-05-11T06:04:27.824265+00:00
v45,P3,2,8,128,2,172.3019,gfx942,b21u01,2026-05-11T06:04:27.824265+00:00
v45,P3,2,8,128,3,173.6369,gfx942,b21u01,2026-05-11T06:04:27.824265+00:00
v45,P3,2,8,128,4,170.1801,gfx942,b21u01,2026-05-11T06:04:27.824265+00:00
v45,P3,2,8,128,5,173.0982,gfx942,b21u01,2026-05-11T06:04:27.824265+00:00
v45,P3,2,8,128,6,173.2318,gfx942,b21u01,2026-05-11T06:04:27.824265+00:00
v45,P3,2,8,128,7,172.9820,gfx942,b21u01,2026-05-11T06:04:27.824265+00:00
v45,P3,2,8,128,8,171.9331,gfx942,b21u01,2026-05-11T06:04:27.824265+00:00
v45,P3,2,8,128,9,170.2460,gfx942,b21u01,2026-05-11T06:04:27.824265+00:00
v45,P3,2,8,128,10,172.8190,gfx942,b21u01,2026-05-11T06:04:27.824265+00:00
v45,P3,2,8,128,11,171.2542,gfx942,b21u01,2026-05-11T06:04:27.824265+00:00
v45,P3,2,8,128,12,172.8060,gfx942,b21u01,2026-05-11T06:04:27.824265+00:00
v45,P3,2,8,128,13,171.2029,gfx942,b21u01,2026-05-11T06:04:27.824265+00:00
v45,P3,2,8,128,14,173.3659,gfx942,b21u01,2026-05-11T06:04:27.824265+00:00
v45,P3,2,8,128,15,171.6060,gfx942,b21u01,2026-05-11T06:04:27.824265+00:00
v45,P3,2,8,128,16,172.1971,gfx942,b21u01,2026-05-11T06:04:27.824265+00:00
v45,P3,2,8,128,17,173.2821,gfx942,b21u01,2026-05-11T06:04:27.824265+00:00
v45,P3,2,8,128,18,170.7061,gfx942,b21u01,2026-05-11T06:04:27.824265+00:00
v45,P3,2,8,128,19,174.2770,gfx942,b21u01,2026-05-11T06:04:27.824265+00:00
v45,P3,2,8,128,20,171.0879,gfx942,b21u01,2026-05-11T06:04:27.824265+00:00
v45,P3,2,8,128,21,174.4509,gfx942,b21u01,2026-05-11T06:04:27.824265+00:00
v45,P3,2,8,128,22,173.3128,gfx942,b21u01,2026-05-11T06:04:27.824265+00:00
v45,P3,2,8,128,23,176.1841,gfx942,b21u01,2026-05-11T06:04:27.824265+00:00
v45,P3,2,8,128,24,171.7620,gfx942,b21u01,2026-05-11T06:04:27.824265+00:00
v45,P3,4,2,8,0,29.8738,gfx942,b21u01,2026-05-11T06:04:27.825251+00:00
v45,P3,4,2,8,1,30.5159,gfx942,b21u01,2026-05-11T06:04:27.825251+00:00
v45,P3,4,2,8,2,29.6300,gfx942,b21u01,2026-05-11T06:04:27.825251+00:00
v45,P3,4,2,8,3,28.2920,gfx942,b21u01,2026-05-11T06:04:27.825251+00:00
v45,P3,4,2,8,4,28.7560,gfx942,b21u01,2026-05-11T06:04:27.825251+00:00
v45,P3,4,2,8,5,29.3669,gfx942,b21u01,2026-05-11T06:04:27.825251+00:00
v45,P3,4,2,8,6,29.0100,gfx942,b21u01,2026-05-11T06:04:27.825251+00:00
v45,P3,4,2,8,7,28.6400,gfx942,b21u01,2026-05-11T06:04:27.825251+00:00
v45,P3,4,2,8,8,28.7620,gfx942,b21u01,2026-05-11T06:04:27.825251+00:00
v45,P3,4,2,8,9,29.3220,gfx942,b21u01,2026-05-11T06:04:27.825251+00:00
v45,P3,4,2,8,10,28.9651,gfx942,b21u01,2026-05-11T06:04:27.825251+00:00
v45,P3,4,2,8,11,28.8030,gfx942,b21u01,2026-05-11T06:04:27.825251+00:00
v45,P3,4,2,8,12,29.2081,gfx942,b21u01,2026-05-11T06:04:27.825251+00:00
v45,P3,4,2,8,13,29.2289,gfx942,b21u01,2026-05-11T06:04:27.825251+00:00
v45,P3,4,2,8,14,29.0340,gfx942,b21u01,2026-05-11T06:04:27.825251+00:00
v45,P3,4,2,8,15,28.9311,gfx942,b21u01,2026-05-11T06:04:27.825251+00:00
v45,P3,4,2,8,16,28.8831,gfx942,b21u01,2026-05-11T06:04:27.825251+00:00
v45,P3,4,2,8,17,28.7420,gfx942,b21u01,2026-05-11T06:04:27.825251+00:00
v45,P3,4,2,8,18,29.6819,gfx942,b21u01,2026-05-11T06:04:27.825251+00:00
v45,P3,4,2,8,19,29.5842,gfx942,b21u01,2026-05-11T06:04:27.825251+00:00
v45,P3,4,2,8,20,28.3930,gfx942,b21u01,2026-05-11T06:04:27.825251+00:00
v45,P3,4,2,8,21,28.5190,gfx942,b21u01,2026-05-11T06:04:27.825251+00:00
v45,P3,4,2,8,22,29.3080,gfx942,b21u01,2026-05-11T06:04:27.825251+00:00
v45,P3,4,2,8,23,28.8240,gfx942,b21u01,2026-05-11T06:04:27.825251+00:00
v45,P3,4,2,8,24,29.7411,gfx942,b21u01,2026-05-11T06:04:27.825251+00:00
v45,P3,4,2,16,0,38.6368,gfx942,b21u01,2026-05-11T06:04:27.826495+00:00
v45,P3,4,2,16,1,39.3169,gfx942,b21u01,2026-05-11T06:04:27.826495+00:00
v45,P3,4,2,16,2,38.6590,gfx942,b21u01,2026-05-11T06:04:27.826495+00:00
v45,P3,4,2,16,3,38.6972,gfx942,b21u01,2026-05-11T06:04:27.826495+00:00
v45,P3,4,2,16,4,42.8620,gfx942,b21u01,2026-05-11T06:04:27.826495+00:00
v45,P3,4,2,16,5,38.7002,gfx942,b21u01,2026-05-11T06:04:27.826495+00:00
v45,P3,4,2,16,6,39.3188,gfx942,b21u01,2026-05-11T06:04:27.826495+00:00
v45,P3,4,2,16,7,38.0122,gfx942,b21u01,2026-05-11T06:04:27.826495+00:00
v45,P3,4,2,16,8,38.2508,gfx942,b21u01,2026-05-11T06:04:27.826495+00:00
v45,P3,4,2,16,9,38.7600,gfx942,b21u01,2026-05-11T06:04:27.826495+00:00
v45,P3,4,2,16,10,38.3409,gfx942,b21u01,2026-05-11T06:04:27.826495+00:00
v45,P3,4,2,16,11,38.9749,gfx942,b21u01,2026-05-11T06:04:27.826495+00:00
v45,P3,4,2,16,12,38.8632,gfx942,b21u01,2026-05-11T06:04:27.826495+00:00
v45,P3,4,2,16,13,39.4620,gfx942,b21u01,2026-05-11T06:04:27.826495+00:00
v45,P3,4,2,16,14,38.1710,gfx942,b21u01,2026-05-11T06:04:27.826495+00:00
v45,P3,4,2,16,15,37.7190,gfx942,b21u01,2026-05-11T06:04:27.826495+00:00
v45,P3,4,2,16,16,38.2010,gfx942,b21u01,2026-05-11T06:04:27.826495+00:00
v45,P3,4,2,16,17,38.1651,gfx942,b21u01,2026-05-11T06:04:27.826495+00:00
v45,P3,4,2,16,18,38.7449,gfx942,b21u01,2026-05-11T06:04:27.826495+00:00
v45,P3,4,2,16,19,37.7970,gfx942,b21u01,2026-05-11T06:04:27.826495+00:00
v45,P3,4,2,16,20,38.6711,gfx942,b21u01,2026-05-11T06:04:27.826495+00:00
v45,P3,4,2,16,21,38.2271,gfx942,b21u01,2026-05-11T06:04:27.826495+00:00
v45,P3,4,2,16,22,38.1540,gfx942,b21u01,2026-05-11T06:04:27.826495+00:00
v45,P3,4,2,16,23,38.0322,gfx942,b21u01,2026-05-11T06:04:27.826495+00:00
v45,P3,4,2,16,24,37.9488,gfx942,b21u01,2026-05-11T06:04:27.826495+00:00
v45,P3,4,2,32,0,57.7848,gfx942,b21u01,2026-05-11T06:04:27.828263+00:00
v45,P3,4,2,32,1,57.5751,gfx942,b21u01,2026-05-11T06:04:27.828263+00:00
v45,P3,4,2,32,2,57.9562,gfx942,b21u01,2026-05-11T06:04:27.828263+00:00
v45,P3,4,2,32,3,56.4761,gfx942,b21u01,2026-05-11T06:04:27.828263+00:00
v45,P3,4,2,32,4,56.6340,gfx942,b21u01,2026-05-11T06:04:27.828263+00:00
v45,P3,4,2,32,5,56.8170,gfx942,b21u01,2026-05-11T06:04:27.828263+00:00
v45,P3,4,2,32,6,57.7481,gfx942,b21u01,2026-05-11T06:04:27.828263+00:00
v45,P3,4,2,32,7,56.3392,gfx942,b21u01,2026-05-11T06:04:27.828263+00:00
v45,P3,4,2,32,8,57.0582,gfx942,b21u01,2026-05-11T06:04:27.828263+00:00
v45,P3,4,2,32,9,57.1711,gfx942,b21u01,2026-05-11T06:04:27.828263+00:00
v45,P3,4,2,32,10,57.3201,gfx942,b21u01,2026-05-11T06:04:27.828263+00:00
