ordering_class,prod_num_warps,cons_num_warps,n_workgroups,block_size,buffer_bytes,rep,ms,node,ts
MAX_ACQUIRE,2,8,304,256,2097152,0,0.0695590004324913,c09u13,1778503413.494147
MAX_ACQUIRE,2,8,304,256,2097152,1,0.06831599771976471,c09u13,1778503413.4941483
MAX_ACQUIRE,2,8,304,256,2097152,2,0.06915800273418427,c09u13,1778503413.4941494
MAX_ACQUIRE,2,8,304,256,2097152,3,0.06899700313806534,c09u13,1778503413.4941502
MAX_ACQUIRE,2,8,304,256,2097152,4,0.06795500218868256,c09u13,1778503413.494151
MAX_ACQUIRE,2,8,304,256,2097152,5,0.0690779983997345,c09u13,1778503413.4941537
MAX_ACQUIRE,2,8,304,256,2097152,6,0.06839600205421448,c09u13,1778503413.4941547
MAX_ACQUIRE,2,8,304,256,2097152,7,0.06851600110530853,c09u13,1778503413.4941552
MAX_ACQUIRE,2,8,304,256,2097152,8,0.06851699948310852,c09u13,1778503413.4941561
MAX_ACQUIRE,2,8,304,256,2097152,9,0.06731300055980682,c09u13,1778503413.4941566
MAX_ACQUIRE,2,8,304,256,2097152,10,0.06923799961805344,c09u13,1778503413.4941573
MAX_ACQUIRE,2,8,304,256,2097152,11,0.06775400042533875,c09u13,1778503413.4941578
MAX_ACQUIRE,2,8,304,256,2097152,12,0.06671299785375595,c09u13,1778503413.4941583
MAX_ACQUIRE,2,8,304,256,2097152,13,0.06891699880361557,c09u13,1778503413.4941592
MAX_ACQUIRE,2,8,304,256,2097152,14,0.06731300055980682,c09u13,1778503413.4941597
MAX_ACQUIRE,2,8,304,256,2097152,15,0.06815499812364578,c09u13,1778503413.4941602
MAX_ACQUIRE,2,8,304,256,2097152,16,0.06631100177764893,c09u13,1778503413.4941607
MAX_ACQUIRE,2,8,304,256,2097152,17,0.06643100082874298,c09u13,1778503413.4941611
MAX_ACQUIRE,2,8,304,256,2097152,18,0.06651099771261215,c09u13,1778503413.4941618
MAX_ACQUIRE,2,8,304,256,2097152,19,0.06859699636697769,c09u13,1778503413.4941628
MAX_ACQUIRE,2,8,304,256,2097152,20,0.06747400015592575,c09u13,1778503413.4941635
MAX_ACQUIRE,2,8,304,256,2097152,21,0.065870001912117,c09u13,1778503413.494164
MAX_ACQUIRE,2,8,304,256,2097152,22,0.06731399893760681,c09u13,1778503413.4941647
MAX_ACQUIRE,2,8,304,256,2097152,23,0.06855600327253342,c09u13,1778503413.4941652
MAX_ACQUIRE,2,8,304,256,2097152,24,0.06655199825763702,c09u13,1778503413.4941657
MAX_ACQUIRE,2,8,304,256,33554432,0,0.06963899731636047,c09u13,1778503413.5030217
MAX_ACQUIRE,2,8,304,256,33554432,1,0.06963799893856049,c09u13,1778503413.503023
MAX_ACQUIRE,2,8,304,256,33554432,2,0.06911800056695938,c09u13,1778503413.503024
MAX_ACQUIRE,2,8,304,256,33554432,3,0.06891699880361557,c09u13,1778503413.5030246
MAX_ACQUIRE,2,8,304,256,33554432,4,0.07340800017118454,c09u13,1778503413.5030258
MAX_ACQUIRE,2,8,304,256,33554432,5,0.06695199757814407,c09u13,1778503413.5030267
MAX_ACQUIRE,2,8,304,256,33554432,6,0.06855600327253342,c09u13,1778503413.5030272
MAX_ACQUIRE,2,8,304,256,33554432,7,0.06839600205421448,c09u13,1778503413.503028
MAX_ACQUIRE,2,8,304,256,33554432,8,0.07272599637508392,c09u13,1778503413.5030284
MAX_ACQUIRE,2,8,304,256,33554432,9,0.06747400015592575,c09u13,1778503413.503029
MAX_ACQUIRE,2,8,304,256,33554432,10,0.06939899921417236,c09u13,1778503413.5030298
MAX_ACQUIRE,2,8,304,256,33554432,11,0.06819599866867065,c09u13,1778503413.5030305
MAX_ACQUIRE,2,8,304,256,33554432,12,0.0678350031375885,c09u13,1778503413.503031
MAX_ACQUIRE,2,8,304,256,33554432,13,0.0675949975848198,c09u13,1778503413.5030315
MAX_ACQUIRE,2,8,304,256,33554432,14,0.06534899771213531,c09u13,1778503413.503032
MAX_ACQUIRE,2,8,304,256,33554432,15,0.07589299976825714,c09u13,1778503413.5030327
MAX_ACQUIRE,2,8,304,256,33554432,16,0.0681150034070015,c09u13,1778503413.5030332
MAX_ACQUIRE,2,8,304,256,33554432,17,0.0680759996175766,c09u13,1778503413.5030336
MAX_ACQUIRE,2,8,304,256,33554432,18,0.06647100299596786,c09u13,1778503413.503034
MAX_ACQUIRE,2,8,304,256,33554432,19,0.07348699867725372,c09u13,1778503413.5030348
MAX_ACQUIRE,2,8,304,256,33554432,20,0.06687299907207489,c09u13,1778503413.5030353
MAX_ACQUIRE,2,8,304,256,33554432,21,0.06663200259208679,c09u13,1778503413.503036
MAX_ACQUIRE,2,8,304,256,33554432,22,0.06771399825811386,c09u13,1778503413.5030365
MAX_ACQUIRE,2,8,304,256,33554432,23,0.06651200354099274,c09u13,1778503413.503037
MAX_ACQUIRE,2,8,304,256,33554432,24,0.06943900138139725,c09u13,1778503413.503038
MAX_ACQUIRE,2,8,304,1024,2097152,0,0.20735299587249756,c09u13,1778503413.660512
MAX_ACQUIRE,2,8,304,1024,2097152,1,0.20494699478149414,c09u13,1778503413.6605132
MAX_ACQUIRE,2,8,304,1024,2097152,2,0.20695200562477112,c09u13,1778503413.660514
MAX_ACQUIRE,2,8,304,1024,2097152,3,0.2084359973669052,c09u13,1778503413.660515
MAX_ACQUIRE,2,8,304,1024,2097152,4,0.2030230015516281,c09u13,1778503413.6605155
MAX_ACQUIRE,2,8,304,1024,2097152,5,0.20386500656604767,c09u13,1778503413.6605163
MAX_ACQUIRE,2,8,304,1024,2097152,6,0.19905300438404083,c09u13,1778503413.660517
MAX_ACQUIRE,2,8,304,1024,2097152,7,0.20029599964618683,c09u13,1778503413.6605177
MAX_ACQUIRE,2,8,304,1024,2097152,8,0.20073699951171875,c09u13,1778503413.6605184
MAX_ACQUIRE,2,8,304,1024,2097152,9,0.1995750069618225,c09u13,1778503413.6605191
MAX_ACQUIRE,2,8,304,1024,2097152,10,0.20121900737285614,c09u13,1778503413.6605196
MAX_ACQUIRE,2,8,304,1024,2097152,11,0.20173899829387665,c09u13,1778503413.6605206
MAX_ACQUIRE,2,8,304,1024,2097152,12,0.1974100023508072,c09u13,1778503413.660521
MAX_ACQUIRE,2,8,304,1024,2097152,13,0.20045700669288635,c09u13,1778503413.6605217
MAX_ACQUIRE,2,8,304,1024,2097152,14,0.19825200736522675,c09u13,1778503413.6605225
MAX_ACQUIRE,2,8,304,1024,2097152,15,0.20077799260616302,c09u13,1778503413.6605232
MAX_ACQUIRE,2,8,304,1024,2097152,16,0.19973599910736084,c09u13,1778503413.660524
MAX_ACQUIRE,2,8,304,1024,2097152,17,0.2037840038537979,c09u13,1778503413.6605244
MAX_ACQUIRE,2,8,304,1024,2097152,18,0.19809100031852722,c09u13,1778503413.6605253
MAX_ACQUIRE,2,8,304,1024,2097152,19,0.2023009955883026,c09u13,1778503413.6605258
MAX_ACQUIRE,2,8,304,1024,2097152,20,0.20001600682735443,c09u13,1778503413.6605263
MAX_ACQUIRE,2,8,304,1024,2097152,21,0.19889399409294128,c09u13,1778503413.6605268
MAX_ACQUIRE,2,8,304,1024,2097152,22,0.20414499938488007,c09u13,1778503413.6605277
MAX_ACQUIRE,2,8,304,1024,2097152,23,0.20394499599933624,c09u13,1778503413.6605282
MAX_ACQUIRE,2,8,304,1024,2097152,24,0.19849300384521484,c09u13,1778503413.660529
MAX_ACQUIRE,2,8,304,1024,33554432,0,0.20202100276947021,c09u13,1778503413.6738727
MAX_ACQUIRE,2,8,304,1024,33554432,1,0.19881300628185272,c09u13,1778503413.673874
MAX_ACQUIRE,2,8,304,1024,33554432,2,0.19969500601291656,c09u13,1778503413.6738744
MAX_ACQUIRE,2,8,304,1024,33554432,3,0.19893400371074677,c09u13,1778503413.673875
MAX_ACQUIRE,2,8,304,1024,33554432,4,0.19833199679851532,c09u13,1778503413.6738758
MAX_ACQUIRE,2,8,304,1024,33554432,5,0.19941399991512299,c09u13,1778503413.6738765
MAX_ACQUIRE,2,8,304,1024,33554432,6,0.20045599341392517,c09u13,1778503413.673877
MAX_ACQUIRE,2,8,304,1024,33554432,7,0.1998559981584549,c09u13,1778503413.6738777
MAX_ACQUIRE,2,8,304,1024,33554432,8,0.1983720064163208,c09u13,1778503413.6738782
MAX_ACQUIRE,2,8,304,1024,33554432,9,0.19877299666404724,c09u13,1778503413.6738787
MAX_ACQUIRE,2,8,304,1024,33554432,10,0.198853000998497,c09u13,1778503413.6738794
MAX_ACQUIRE,2,8,304,1024,33554432,11,0.19877299666404724,c09u13,1778503413.6738799
MAX_ACQUIRE,2,8,304,1024,33554432,12,0.20017600059509277,c09u13,1778503413.6738803
MAX_ACQUIRE,2,8,304,1024,33554432,13,0.19636699557304382,c09u13,1778503413.6738808
MAX_ACQUIRE,2,8,304,1024,33554432,14,0.19989599287509918,c09u13,1778503413.6738815
MAX_ACQUIRE,2,8,304,1024,33554432,15,0.19869300723075867,c09u13,1778503413.673882
MAX_ACQUIRE,2,8,304,1024,33554432,16,0.20290200412273407,c09u13,1778503413.673883
MAX_ACQUIRE,2,8,304,1024,33554432,17,0.1981319934129715,c09u13,1778503413.6738834
MAX_ACQUIRE,2,8,304,1024,33554432,18,0.19829200208187103,c09u13,1778503413.673884
MAX_ACQUIRE,2,8,304,1024,33554432,19,0.19845199584960938,c09u13,1778503413.6738844
MAX_ACQUIRE,2,8,304,1024,33554432,20,0.19949400424957275,c09u13,1778503413.6738849
MAX_ACQUIRE,2,8,304,1024,33554432,21,0.1993740051984787,c09u13,1778503413.6738856
MAX_ACQUIRE,2,8,304,1024,33554432,22,0.1974100023508072,c09u13,1778503413.6738863
MAX_ACQUIRE,2,8,304,1024,33554432,23,0.20017600059509277,c09u13,1778503413.6738868
MAX_ACQUIRE,2,8,304,1024,33554432,24,0.20033599436283112,c09u13,1778503413.6738875
MAX_ACQUIRE,2,8,1216,256,2097152,0,0.22342999279499054,c09u13,1778503413.6889036
MAX_ACQUIRE,2,8,1216,256,2097152,1,0.22471199929714203,c09u13,1778503413.688905
MAX_ACQUIRE,2,8,1216,256,2097152,2,0.22515399754047394,c09u13,1778503413.6889057
MAX_ACQUIRE,2,8,1216,256,2097152,3,0.22162500023841858,c09u13,1778503413.6889064
MAX_ACQUIRE,2,8,1216,256,2097152,4,0.22322900593280792,c09u13,1778503413.6889071
MAX_ACQUIRE,2,8,1216,256,2097152,5,0.22070300579071045,c09u13,1778503413.688908
MAX_ACQUIRE,2,8,1216,256,2097152,6,0.2252340018749237,c09u13,1778503413.6889088
MAX_ACQUIRE,2,8,1216,256,2097152,7,0.22423100471496582,c09u13,1778503413.6889093
MAX_ACQUIRE,2,8,1216,256,2097152,8,0.22266800701618195,c09u13,1778503413.6889098
MAX_ACQUIRE,2,8,1216,256,2097152,9,0.222788006067276,c09u13,1778503413.6889105
MAX_ACQUIRE,2,8,1216,256,2097152,10,0.22539299726486206,c09u13,1778503413.6889114
MAX_ACQUIRE,2,8,1216,256,2097152,11,0.2205429971218109,c09u13,1778503413.6889122
MAX_ACQUIRE,2,8,1216,256,2097152,12,0.22166499495506287,c09u13,1778503413.6889129
MAX_ACQUIRE,2,8,1216,256,2097152,13,0.21821799874305725,c09u13,1778503413.6889133
